company,aws_service,datetime,gross_cost
cyberdyne,s3,2024-07-25 21:00:00,87.81
weyland-yutani,infinidash,2024-07-25 23:00:00,248.86
weyland-yutani,ec2,2024-07-26 01:00:00,121.48
weyland-yutani,infinidash,2024-07-26 06:00:00,3375.0
weyland-yutani,ec2,2024-07-26 06:00:00,91.0
cyberdyne,infinidash,2024-07-26 08:00:00,148.67
weyland-yutani,cloudwatch,2024-07-26 12:00:00,31.11
cyberdyne,s3,2024-07-26 13:00:00,7.76
cyberdyne,cloudwatch,2024-07-26 13:00:00,5.44
cyberdyne,ec2,2024-07-26 16:00:00,71.11
weyland-yutani,s3,2024-07-26 18:00:00,365.78
weyland-yutani,cloudwatch,2024-07-26 19:00:00,26.58
weyland-yutani,s3,2024-07-26 22:00:00,38.14
ingen,infinidash,2024-07-26 23:00:00,78.27
tyrell,s3,2024-07-27 00:00:00,1.89
cyberdyne,ec2,2024-07-27 01:00:00,201.37
tyrell,s3,2024-07-27 01:00:00,1.23
cyberdyne,infinidash,2024-07-27 03:00:00,117.23
cyberdyne,infinidash,2024-07-27 07:00:00,189.76
weyland-yutani,sagemaker,2024-07-27 08:00:00,1417.77
cyberdyne,infinidash,2024-07-27 13:00:00,184.8
ingen,cloudwatch,2024-07-27 20:00:00,46.17
weyland-yutani,cloudwatch,2024-07-27 21:00:00,25.5
weyland-yutani,sagemaker,2024-07-27 21:00:00,977.38
weyland-yutani,ec2,2024-07-27 21:00:00,267.36
cyberdyne,s3,2024-07-27 22:00:00,9.73
cyberdyne,s3,2024-07-28 01:00:00,3.85
cyberdyne,cloudwatch,2024-07-28 01:00:00,38.82
tyrell,sagemaker,2024-07-28 01:00:00,61.29
weyland-yutani,cloudwatch,2024-07-28 01:00:00,142.64
weyland-yutani,sagemaker,2024-07-28 01:00:00,1146.84
weyland-yutani,sagemaker,2024-07-28 02:00:00,896.06
weyland-yutani,sagemaker,2024-07-28 06:00:00,2514.4
weyland-yutani,ec2,2024-07-28 06:00:00,236.43
weyland-yutani,ec2,2024-07-28 07:00:00,593.63
ingen,ec2,2024-07-28 10:00:00,46.03
cyberdyne,cloudwatch,2024-07-28 11:00:00,9.23
cyberdyne,ec2,2024-07-28 11:00:00,36.56
cyberdyne,infinidash,2024-07-28 11:00:00,144.66
weyland-yutani,s3,2024-07-28 11:00:00,51.33
weyland-yutani,ec2,2024-07-28 11:00:00,553.59
weyland-yutani,cloudwatch,2024-07-28 11:00:00,211.86
cyberdyne,ec2,2024-07-28 13:00:00,145.37
cyberdyne,cloudwatch,2024-07-28 13:00:00,17.84
weyland-yutani,infinidash,2024-07-28 15:00:00,1434.71
weyland-yutani,infinidash,2024-07-28 17:00:00,522.93
cyberdyne,cloudwatch,2024-07-28 22:00:00,98.32
cyberdyne,infinidash,2024-07-28 22:00:00,121.03
weyland-yutani,cloudwatch,2024-07-28 23:00:00,41.0
cyberdyne,infinidash,2024-07-29 04:00:00,88.58
cyberdyne,ec2,2024-07-29 04:00:00,14.61
cyberdyne,s3,2024-07-29 04:00:00,3.33
weyland-yutani,sagemaker,2024-07-29 06:00:00,1111.9
cyberdyne,cloudwatch,2024-07-29 07:00:00,32.15
cyberdyne,s3,2024-07-29 07:00:00,3.31
ingen,s3,2024-07-29 08:00:00,33.61
ingen,sagemaker,2024-07-29 08:00:00,699.75
ingen,s3,2024-07-29 12:00:00,9.52
weyland-yutani,ec2,2024-07-29 13:00:00,1142.83
weyland-yutani,cloudwatch,2024-07-29 13:00:00,260.98
weyland-yutani,infinidash,2024-07-29 13:00:00,513.65
cyberdyne,s3,2024-07-29 14:00:00,27.58
weyland-yutani,infinidash,2024-07-29 16:00:00,1466.43
ingen,ec2,2024-07-29 19:00:00,111.3
cyberdyne,s3,2024-07-29 21:00:00,14.89
cyberdyne,infinidash,2024-07-29 22:00:00,37.73
cyberdyne,s3,2024-07-29 22:00:00,59.74
weyland-yutani,cloudwatch,2024-07-29 22:00:00,92.42
weyland-yutani,s3,2024-07-29 22:00:00,38.06
weyland-yutani,sagemaker,2024-07-29 22:00:00,9000.0
tyrell,cloudwatch,2024-07-30 01:00:00,7.98
weyland-yutani,ec2,2024-07-30 01:00:00,235.69
weyland-yutani,s3,2024-07-30 01:00:00,86.16
weyland-yutani,infinidash,2024-07-30 01:00:00,1676.67
weyland-yutani,s3,2024-07-30 02:00:00,8.0
weyland-yutani,infinidash,2024-07-30 02:00:00,514.81
weyland-yutani,infinidash,2024-07-30 03:00:00,112.5
weyland-yutani,ec2,2024-07-30 03:00:00,418.33
ingen,cloudwatch,2024-07-30 04:00:00,42.45
ingen,infinidash,2024-07-30 04:00:00,265.79
cyberdyne,ec2,2024-07-30 07:00:00,135.42
weyland-yutani,s3,2024-07-30 09:00:00,140.6
weyland-yutani,cloudwatch,2024-07-30 09:00:00,442.09
cyberdyne,cloudwatch,2024-07-30 13:00:00,22.92
weyland-yutani,infinidash,2024-07-30 13:00:00,2093.12
weyland-yutani,ec2,2024-07-30 14:00:00,213.88
weyland-yutani,s3,2024-07-30 20:00:00,31.85
cyberdyne,ec2,2024-07-30 21:00:00,34.5
ingen,ec2,2024-07-30 21:00:00,52.09
weyland-yutani,sagemaker,2024-07-30 21:00:00,347.6
weyland-yutani,s3,2024-07-30 21:00:00,84.51
weyland-yutani,infinidash,2024-07-30 21:00:00,148.58
cyberdyne,sagemaker,2024-07-31 01:00:00,679.97
cyberdyne,ec2,2024-07-31 01:00:00,117.41
tyrell,s3,2024-07-31 01:00:00,0.71
cyberdyne,s3,2024-07-31 03:00:00,17.46
cyberdyne,infinidash,2024-07-31 03:00:00,82.45
weyland-yutani,sagemaker,2024-07-31 03:00:00,975.77
weyland-yutani,infinidash,2024-07-31 05:00:00,183.05
weyland-yutani,ec2,2024-07-31 05:00:00,1057.83
cyberdyne,cloudwatch,2024-07-31 07:00:00,12.03
cyberdyne,infinidash,2024-07-31 07:00:00,79.36
weyland-yutani,sagemaker,2024-07-31 07:00:00,660.09
weyland-yutani,cloudwatch,2024-07-31 07:00:00,53.64
weyland-yutani,ec2,2024-07-31 07:00:00,1554.25
weyland-yutani,sagemaker,2024-07-31 09:00:00,225.0
weyland-yutani,ec2,2024-07-31 09:00:00,385.97
weyland-yutani,infinidash,2024-07-31 09:00:00,1181.88
ingen,s3,2024-07-31 16:00:00,36.93
ingen,infinidash,2024-07-31 21:00:00,1170.0
ingen,s3,2024-07-31 21:00:00,127.31
weyland-yutani,cloudwatch,2024-07-31 21:00:00,450.0
weyland-yutani,ec2,2024-07-31 21:00:00,609.07
cyberdyne,infinidash,2024-07-31 22:00:00,245.95
weyland-yutani,sagemaker,2024-07-31 23:00:00,486.78
tyrell,cloudwatch,2024-08-01 01:00:00,2.32
cyberdyne,cloudwatch,2024-08-01 02:00:00,11.96
ingen,s3,2024-08-01 02:00:00,63.49
tyrell,sagemaker,2024-08-01 05:00:00,43.62
weyland-yutani,infinidash,2024-08-01 05:00:00,332.45
weyland-yutani,cloudwatch,2024-08-01 05:00:00,37.81
cyberdyne,sagemaker,2024-08-01 08:00:00,2000.0
cyberdyne,infinidash,2024-08-01 08:00:00,64.17
weyland-yutani,cloudwatch,2024-08-01 10:00:00,30.73
weyland-yutani,infinidash,2024-08-01 10:00:00,2219.1
weyland-yutani,cloudwatch,2024-08-01 12:00:00,22.02
ingen,s3,2024-08-01 13:00:00,45.53
weyland-yutani,s3,2024-08-01 18:00:00,67.96
weyland-yutani,infinidash,2024-08-01 18:00:00,1019.75
weyland-yutani,cloudwatch,2024-08-01 18:00:00,53.25
weyland-yutani,ec2,2024-08-01 21:00:00,101.57
ingen,s3,2024-08-01 22:00:00,23.27
weyland-yutani,cloudwatch,2024-08-01 23:00:00,35.63
weyland-yutani,sagemaker,2024-08-01 23:00:00,1255.57
weyland-yutani,infinidash,2024-08-01 23:00:00,2694.04
tyrell,cloudwatch,2024-08-02 00:00:00,16.12
cyberdyne,s3,2024-08-02 01:00:00,18.75
cyberdyne,infinidash,2024-08-02 01:00:00,69.9
ingen,cloudwatch,2024-08-02 04:00:00,125.97
ingen,infinidash,2024-08-02 04:00:00,1155.08
weyland-yutani,cloudwatch,2024-08-02 05:00:00,86.49
weyland-yutani,ec2,2024-08-02 05:00:00,237.58
ingen,infinidash,2024-08-02 06:00:00,92.49
ingen,ec2,2024-08-02 06:00:00,587.31
weyland-yutani,sagemaker,2024-08-02 06:00:00,1783.67
weyland-yutani,infinidash,2024-08-02 11:00:00,811.54
weyland-yutani,ec2,2024-08-02 11:00:00,155.67
cyberdyne,s3,2024-08-02 13:00:00,27.4
cyberdyne,cloudwatch,2024-08-02 13:00:00,7.2
weyland-yutani,infinidash,2024-08-02 16:00:00,382.79
weyland-yutani,sagemaker,2024-08-02 16:00:00,4223.27
cyberdyne,ec2,2024-08-02 18:00:00,213.01
ingen,s3,2024-08-02 18:00:00,35.02
weyland-yutani,sagemaker,2024-08-02 19:00:00,949.36
weyland-yutani,infinidash,2024-08-02 19:00:00,208.04
tyrell,sagemaker,2024-08-03 00:00:00,28.41
cyberdyne,infinidash,2024-08-03 01:00:00,218.2
ingen,infinidash,2024-08-03 01:00:00,100.83
ingen,s3,2024-08-03 01:00:00,16.69
ingen,cloudwatch,2024-08-03 01:00:00,24.44
weyland-yutani,s3,2024-08-03 01:00:00,172.03
cyberdyne,sagemaker,2024-08-03 02:00:00,378.47
cyberdyne,s3,2024-08-03 02:00:00,4.09
ingen,cloudwatch,2024-08-03 03:00:00,18.56
cyberdyne,ec2,2024-08-03 04:00:00,188.26
cyberdyne,s3,2024-08-03 04:00:00,17.99
weyland-yutani,ec2,2024-08-03 10:00:00,140.04
weyland-yutani,cloudwatch,2024-08-03 10:00:00,21.14
cyberdyne,s3,2024-08-03 14:00:00,16.76
cyberdyne,cloudwatch,2024-08-03 14:00:00,11.21
weyland-yutani,infinidash,2024-08-03 16:00:00,3375.0
weyland-yutani,s3,2024-08-03 16:00:00,52.8
cyberdyne,ec2,2024-08-03 18:00:00,42.48
ingen,s3,2024-08-03 20:00:00,7.52
cyberdyne,sagemaker,2024-08-04 01:00:00,505.79
ingen,ec2,2024-08-04 03:00:00,106.65
ingen,sagemaker,2024-08-04 03:00:00,640.25
weyland-yutani,cloudwatch,2024-08-04 03:00:00,132.46
weyland-yutani,ec2,2024-08-04 03:00:00,505.82
cyberdyne,infinidash,2024-08-04 06:00:00,74.94
cyberdyne,cloudwatch,2024-08-04 06:00:00,3.18
weyland-yutani,sagemaker,2024-08-04 06:00:00,5814.91
cyberdyne,cloudwatch,2024-08-04 08:00:00,23.9
cyberdyne,s3,2024-08-04 08:00:00,8.38
weyland-yutani,infinidash,2024-08-04 11:00:00,2782.44
weyland-yutani,sagemaker,2024-08-04 11:00:00,1892.49
weyland-yutani,cloudwatch,2024-08-04 11:00:00,125.3
weyland-yutani,ec2,2024-08-04 11:00:00,571.88
cyberdyne,infinidash,2024-08-04 13:00:00,63.88
ingen,cloudwatch,2024-08-04 18:00:00,85.57
weyland-yutani,infinidash,2024-08-04 18:00:00,163.87
weyland-yutani,sagemaker,2024-08-04 18:00:00,2625.15
ingen,ec2,2024-08-04 22:00:00,42.61
ingen,infinidash,2024-08-04 22:00:00,57.18
ingen,s3,2024-08-04 22:00:00,7.28
cyberdyne,infinidash,2024-08-05 00:00:00,111.16
weyland-yutani,cloudwatch,2024-08-05 04:00:00,94.67
weyland-yutani,sagemaker,2024-08-05 04:00:00,1438.68
weyland-yutani,infinidash,2024-08-05 04:00:00,386.39
cyberdyne,infinidash,2024-08-05 06:00:00,131.57
cyberdyne,cloudwatch,2024-08-05 06:00:00,7.05
cyberdyne,s3,2024-08-05 06:00:00,4.68
weyland-yutani,sagemaker,2024-08-05 06:00:00,699.24
weyland-yutani,infinidash,2024-08-05 06:00:00,691.17
cyberdyne,s3,2024-08-05 10:00:00,19.36
ingen,ec2,2024-08-05 11:00:00,15.600000000000001
weyland-yutani,cloudwatch,2024-08-05 12:00:00,61.14
weyland-yutani,ec2,2024-08-05 12:00:00,544.15
weyland-yutani,infinidash,2024-08-05 17:00:00,252.63
weyland-yutani,ec2,2024-08-05 17:00:00,548.91
weyland-yutani,s3,2024-08-05 17:00:00,39.62
cyberdyne,infinidash,2024-08-05 23:00:00,71.54
weyland-yutani,sagemaker,2024-08-05 23:00:00,805.18
weyland-yutani,s3,2024-08-05 23:00:00,103.2
weyland-yutani,cloudwatch,2024-08-05 23:00:00,38.87
weyland-yutani,infinidash,2024-08-06 00:00:00,1160.16
weyland-yutani,sagemaker,2024-08-06 04:00:00,4751.82
weyland-yutani,cloudwatch,2024-08-06 05:00:00,144.82
weyland-yutani,ec2,2024-08-06 05:00:00,300.16
weyland-yutani,ec2,2024-08-06 11:00:00,521.59
weyland-yutani,ec2,2024-08-06 13:00:00,371.18
ingen,infinidash,2024-08-06 15:00:00,304.13
ingen,ec2,2024-08-06 15:00:00,89.37
cyberdyne,cloudwatch,2024-08-06 16:00:00,3.29
cyberdyne,s3,2024-08-06 16:00:00,17.66
tyrell,s3,2024-08-06 19:00:00,3.84
weyland-yutani,infinidash,2024-08-06 19:00:00,681.53
weyland-yutani,cloudwatch,2024-08-06 19:00:00,43.72
ingen,cloudwatch,2024-08-06 20:00:00,14.11
cyberdyne,infinidash,2024-08-06 22:00:00,25.0
cyberdyne,ec2,2024-08-06 22:00:00,196.75
cyberdyne,cloudwatch,2024-08-07 00:00:00,100.0
weyland-yutani,cloudwatch,2024-08-07 00:00:00,177.09
ingen,sagemaker,2024-08-07 02:00:00,135.64
ingen,s3,2024-08-07 02:00:00,156.0
weyland-yutani,infinidash,2024-08-07 03:00:00,439.54
tyrell,cloudwatch,2024-08-07 04:00:00,18.94
cyberdyne,s3,2024-08-07 07:00:00,36.68
ingen,infinidash,2024-08-07 07:00:00,218.14
weyland-yutani,infinidash,2024-08-07 08:00:00,142.72
weyland-yutani,ec2,2024-08-07 08:00:00,152.23
weyland-yutani,infinidash,2024-08-07 14:00:00,3375.0
weyland-yutani,cloudwatch,2024-08-07 14:00:00,13.39
weyland-yutani,sagemaker,2024-08-07 14:00:00,481.69
weyland-yutani,sagemaker,2024-08-07 15:00:00,3769.95
weyland-yutani,infinidash,2024-08-07 15:00:00,1170.38
weyland-yutani,ec2,2024-08-07 23:00:00,81.51
weyland-yutani,infinidash,2024-08-07 23:00:00,1088.02
weyland-yutani,sagemaker,2024-08-08 00:00:00,6809.4
weyland-yutani,ec2,2024-08-08 00:00:00,348.23
ingen,s3,2024-08-08 03:00:00,68.88
cyberdyne,sagemaker,2024-08-08 04:00:00,1019.73
cyberdyne,ec2,2024-08-08 04:00:00,41.76
weyland-yutani,ec2,2024-08-08 08:00:00,284.23
weyland-yutani,infinidash,2024-08-08 08:00:00,752.92
ingen,ec2,2024-08-08 09:00:00,37.55
cyberdyne,cloudwatch,2024-08-08 10:00:00,24.25
cyberdyne,ec2,2024-08-08 10:00:00,218.79
weyland-yutani,infinidash,2024-08-08 14:00:00,523.21
weyland-yutani,infinidash,2024-08-08 16:00:00,1716.34
tyrell,s3,2024-08-08 17:00:00,14.85
cyberdyne,infinidash,2024-08-08 18:00:00,53.32
ingen,ec2,2024-08-08 18:00:00,101.15
tyrell,infinidash,2024-08-08 19:00:00,53.01
weyland-yutani,sagemaker,2024-08-08 20:00:00,929.68
weyland-yutani,ec2,2024-08-08 22:00:00,348.18
weyland-yutani,cloudwatch,2024-08-08 22:00:00,66.76
cyberdyne,s3,2024-08-08 23:00:00,9.47
cyberdyne,cloudwatch,2024-08-08 23:00:00,10.27
ingen,s3,2024-08-09 02:00:00,56.91
ingen,infinidash,2024-08-09 02:00:00,89.73
ingen,ec2,2024-08-09 02:00:00,92.5
cyberdyne,ec2,2024-08-09 03:00:00,110.74
weyland-yutani,ec2,2024-08-09 04:00:00,222.71
weyland-yutani,ec2,2024-08-09 05:00:00,88.87
weyland-yutani,infinidash,2024-08-09 05:00:00,269.65
cyberdyne,infinidash,2024-08-09 07:00:00,405.94
cyberdyne,ec2,2024-08-09 07:00:00,55.67
ingen,infinidash,2024-08-09 08:00:00,255.1
weyland-yutani,s3,2024-08-09 09:00:00,109.91
weyland-yutani,sagemaker,2024-08-09 09:00:00,398.29
cyberdyne,cloudwatch,2024-08-09 13:00:00,12.68
cyberdyne,s3,2024-08-09 13:00:00,32.32
weyland-yutani,cloudwatch,2024-08-09 15:00:00,8.2
cyberdyne,infinidash,2024-08-09 17:00:00,25.0
weyland-yutani,ec2,2024-08-09 17:00:00,165.26
weyland-yutani,sagemaker,2024-08-09 17:00:00,225.0
weyland-yutani,infinidash,2024-08-09 17:00:00,237.56
ingen,s3,2024-08-09 19:00:00,32.05
weyland-yutani,cloudwatch,2024-08-09 19:00:00,69.23
weyland-yutani,sagemaker,2024-08-09 19:00:00,5714.33
tyrell,sagemaker,2024-08-09 21:00:00,104.89
cyberdyne,sagemaker,2024-08-09 23:00:00,775.08
cyberdyne,s3,2024-08-09 23:00:00,24.22
ingen,s3,2024-08-10 03:00:00,4.77
ingen,infinidash,2024-08-10 03:00:00,1018.72
ingen,cloudwatch,2024-08-10 03:00:00,8.94
cyberdyne,infinidash,2024-08-10 06:00:00,161.22
cyberdyne,infinidash,2024-08-10 07:00:00,167.93
weyland-yutani,sagemaker,2024-08-10 10:00:00,257.18
cyberdyne,cloudwatch,2024-08-10 11:00:00,13.98
cyberdyne,infinidash,2024-08-10 11:00:00,101.34
ingen,s3,2024-08-10 12:00:00,5.75
weyland-yutani,sagemaker,2024-08-10 12:00:00,3892.12
weyland-yutani,ec2,2024-08-10 13:00:00,851.12
weyland-yutani,infinidash,2024-08-10 13:00:00,239.86
weyland-yutani,cloudwatch,2024-08-10 18:00:00,141.91
weyland-yutani,ec2,2024-08-10 18:00:00,482.39
cyberdyne,s3,2024-08-10 20:00:00,19.54
weyland-yutani,cloudwatch,2024-08-10 22:00:00,177.54
tyrell,cloudwatch,2024-08-10 23:00:00,1.88
cyberdyne,ec2,2024-08-11 00:00:00,35.67
weyland-yutani,ec2,2024-08-11 00:00:00,46.5
weyland-yutani,sagemaker,2024-08-11 00:00:00,1813.04
weyland-yutani,cloudwatch,2024-08-11 00:00:00,134.3
weyland-yutani,cloudwatch,2024-08-11 03:00:00,256.3
weyland-yutani,s3,2024-08-11 05:00:00,27.48
ingen,s3,2024-08-11 07:00:00,31.33
ingen,cloudwatch,2024-08-11 07:00:00,27.72
weyland-yutani,s3,2024-08-11 11:00:00,23.8
weyland-yutani,infinidash,2024-08-11 11:00:00,290.43
weyland-yutani,cloudwatch,2024-08-11 11:00:00,121.23
weyland-yutani,ec2,2024-08-11 11:00:00,334.08
weyland-yutani,sagemaker,2024-08-11 11:00:00,4025.23
cyberdyne,ec2,2024-08-11 14:00:00,68.86
weyland-yutani,s3,2024-08-11 14:00:00,102.65
ingen,ec2,2024-08-11 15:00:00,66.14
ingen,s3,2024-08-11 15:00:00,86.73
ingen,infinidash,2024-08-11 15:00:00,39.0
cyberdyne,s3,2024-08-11 19:00:00,16.56
cyberdyne,ec2,2024-08-11 19:00:00,191.84
ingen,cloudwatch,2024-08-12 00:00:00,129.53
weyland-yutani,cloudwatch,2024-08-12 02:00:00,67.4
ingen,ec2,2024-08-12 07:00:00,652.24
ingen,sagemaker,2024-08-12 07:00:00,825.59
ingen,infinidash,2024-08-12 07:00:00,388.27
weyland-yutani,cloudwatch,2024-08-12 08:00:00,415.26
cyberdyne,infinidash,2024-08-12 11:00:00,663.86
weyland-yutani,ec2,2024-08-12 11:00:00,406.89
ingen,infinidash,2024-08-12 15:00:00,304.84
cyberdyne,cloudwatch,2024-08-12 17:00:00,24.64
cyberdyne,ec2,2024-08-12 17:00:00,418.86
weyland-yutani,ec2,2024-08-12 17:00:00,1372.37
tyrell,s3,2024-08-12 19:00:00,2.33
ingen,cloudwatch,2024-08-12 20:00:00,16.1
cyberdyne,infinidash,2024-08-12 22:00:00,109.35
cyberdyne,ec2,2024-08-12 23:00:00,30.57
cyberdyne,infinidash,2024-08-12 23:00:00,163.25
weyland-yutani,sagemaker,2024-08-12 23:00:00,3461.9
weyland-yutani,s3,2024-08-12 23:00:00,61.95
cyberdyne,infinidash,2024-08-13 02:00:00,78.91
cyberdyne,cloudwatch,2024-08-13 02:00:00,18.79
cyberdyne,ec2,2024-08-13 02:00:00,94.36
cyberdyne,sagemaker,2024-08-13 05:00:00,117.2
cyberdyne,cloudwatch,2024-08-13 05:00:00,47.63
weyland-yutani,ec2,2024-08-13 05:00:00,197.45
weyland-yutani,infinidash,2024-08-13 05:00:00,622.85
weyland-yutani,sagemaker,2024-08-13 05:00:00,1657.85
cyberdyne,cloudwatch,2024-08-13 07:00:00,52.27
weyland-yutani,cloudwatch,2024-08-13 07:00:00,202.63
weyland-yutani,sagemaker,2024-08-13 07:00:00,264.66
weyland-yutani,sagemaker,2024-08-13 09:00:00,901.72
weyland-yutani,sagemaker,2024-08-13 16:00:00,3337.92
weyland-yutani,cloudwatch,2024-08-13 16:00:00,170.4
cyberdyne,cloudwatch,2024-08-13 18:00:00,9.82
cyberdyne,s3,2024-08-13 18:00:00,21.05
tyrell,infinidash,2024-08-13 18:00:00,47.22
weyland-yutani,infinidash,2024-08-13 22:00:00,308.4
ingen,infinidash,2024-08-13 23:00:00,212.06
ingen,cloudwatch,2024-08-13 23:00:00,22.78
ingen,sagemaker,2024-08-13 23:00:00,1367.57
cyberdyne,infinidash,2024-08-14 00:00:00,78.45
cyberdyne,sagemaker,2024-08-14 00:00:00,321.47
weyland-yutani,infinidash,2024-08-14 00:00:00,1614.08
tyrell,sagemaker,2024-08-14 02:00:00,14.44
weyland-yutani,sagemaker,2024-08-14 04:00:00,1005.69
weyland-yutani,cloudwatch,2024-08-14 09:00:00,372.43
ingen,cloudwatch,2024-08-14 10:00:00,56.6
ingen,s3,2024-08-14 10:00:00,10.36
tyrell,cloudwatch,2024-08-14 10:00:00,21.0
weyland-yutani,cloudwatch,2024-08-14 10:00:00,39.43
cyberdyne,s3,2024-08-14 11:00:00,25.67
cyberdyne,cloudwatch,2024-08-14 11:00:00,16.73
weyland-yutani,s3,2024-08-14 12:00:00,103.11
weyland-yutani,cloudwatch,2024-08-14 12:00:00,211.87
weyland-yutani,ec2,2024-08-14 12:00:00,565.17
tyrell,s3,2024-08-14 13:00:00,7.81
cyberdyne,ec2,2024-08-14 14:00:00,85.23
cyberdyne,infinidash,2024-08-14 14:00:00,27.36
cyberdyne,infinidash,2024-08-14 15:00:00,103.43
cyberdyne,cloudwatch,2024-08-14 15:00:00,14.57
ingen,ec2,2024-08-14 15:00:00,446.28
ingen,cloudwatch,2024-08-14 15:00:00,4.8
weyland-yutani,infinidash,2024-08-14 18:00:00,422.14
weyland-yutani,sagemaker,2024-08-14 18:00:00,1357.17
ingen,ec2,2024-08-14 21:00:00,58.9
ingen,infinidash,2024-08-14 21:00:00,976.36
ingen,cloudwatch,2024-08-14 21:00:00,30.35
tyrell,sagemaker,2024-08-14 22:00:00,31.94
weyland-yutani,cloudwatch,2024-08-14 22:00:00,205.74
tyrell,cloudwatch,2024-08-14 23:00:00,1.27
cyberdyne,s3,2024-08-15 01:00:00,5.07
cyberdyne,infinidash,2024-08-15 01:00:00,181.78
ingen,s3,2024-08-15 01:00:00,31.98
weyland-yutani,sagemaker,2024-08-15 01:00:00,2920.89
weyland-yutani,ec2,2024-08-15 01:00:00,77.82
weyland-yutani,ec2,2024-08-15 02:00:00,1004.69
weyland-yutani,sagemaker,2024-08-15 02:00:00,1737.29
ingen,ec2,2024-08-15 03:00:00,377.61
ingen,s3,2024-08-15 03:00:00,53.26
weyland-yutani,sagemaker,2024-08-15 03:00:00,1656.73
ingen,ec2,2024-08-15 05:00:00,101.64
cyberdyne,s3,2024-08-15 06:00:00,16.79
cyberdyne,cloudwatch,2024-08-15 06:00:00,7.78
weyland-yutani,cloudwatch,2024-08-15 08:00:00,76.18
cyberdyne,s3,2024-08-15 11:00:00,8.63
tyrell,cloudwatch,2024-08-15 11:00:00,12.94
weyland-yutani,sagemaker,2024-08-15 14:00:00,6884.25
weyland-yutani,cloudwatch,2024-08-15 14:00:00,116.36
cyberdyne,ec2,2024-08-15 17:00:00,37.76
cyberdyne,infinidash,2024-08-15 19:00:00,133.24
cyberdyne,s3,2024-08-15 19:00:00,8.24
weyland-yutani,cloudwatch,2024-08-15 20:00:00,124.16
weyland-yutani,s3,2024-08-15 20:00:00,26.26
weyland-yutani,infinidash,2024-08-15 20:00:00,370.38
cyberdyne,ec2,2024-08-16 00:00:00,104.3
cyberdyne,cloudwatch,2024-08-16 00:00:00,27.96
weyland-yutani,sagemaker,2024-08-16 00:00:00,532.93
weyland-yutani,infinidash,2024-08-16 00:00:00,112.5
ingen,ec2,2024-08-16 01:00:00,47.51
weyland-yutani,sagemaker,2024-08-16 02:00:00,1173.04
weyland-yutani,cloudwatch,2024-08-16 06:00:00,160.98
weyland-yutani,ec2,2024-08-16 06:00:00,1775.14
cyberdyne,cloudwatch,2024-08-16 08:00:00,4.49
cyberdyne,infinidash,2024-08-16 08:00:00,333.38
cyberdyne,ec2,2024-08-16 08:00:00,30.83
weyland-yutani,sagemaker,2024-08-16 10:00:00,3258.5
weyland-yutani,cloudwatch,2024-08-16 10:00:00,256.85
cyberdyne,s3,2024-08-16 14:00:00,52.44
cyberdyne,cloudwatch,2024-08-16 14:00:00,5.04
cyberdyne,ec2,2024-08-16 14:00:00,65.56
weyland-yutani,infinidash,2024-08-16 14:00:00,2939.51
weyland-yutani,sagemaker,2024-08-16 14:00:00,9000.0
cyberdyne,infinidash,2024-08-16 16:00:00,514.8
cyberdyne,ec2,2024-08-16 16:00:00,68.61
ingen,cloudwatch,2024-08-16 17:00:00,8.6
ingen,s3,2024-08-16 17:00:00,24.09
tyrell,sagemaker,2024-08-16 18:00:00,30.03
ingen,ec2,2024-08-16 19:00:00,31.53
ingen,cloudwatch,2024-08-16 19:00:00,11.54
weyland-yutani,sagemaker,2024-08-16 20:00:00,682.52
weyland-yutani,infinidash,2024-08-16 20:00:00,201.15
weyland-yutani,cloudwatch,2024-08-16 20:00:00,20.56
weyland-yutani,ec2,2024-08-16 20:00:00,959.91
cyberdyne,ec2,2024-08-16 22:00:00,57.12
cyberdyne,cloudwatch,2024-08-16 22:00:00,22.57
cyberdyne,cloudwatch,2024-08-16 23:00:00,22.3
weyland-yutani,sagemaker,2024-08-16 23:00:00,738.24
cyberdyne,infinidash,2024-08-17 03:00:00,210.71
weyland-yutani,ec2,2024-08-17 07:00:00,850.6
tyrell,cloudwatch,2024-08-17 08:00:00,5.83
weyland-yutani,sagemaker,2024-08-17 08:00:00,433.19
weyland-yutani,cloudwatch,2024-08-17 08:00:00,450.0
cyberdyne,infinidash,2024-08-17 09:00:00,43.84
cyberdyne,s3,2024-08-17 09:00:00,9.66
weyland-yutani,s3,2024-08-17 12:00:00,41.41
weyland-yutani,ec2,2024-08-17 12:00:00,747.62
weyland-yutani,sagemaker,2024-08-17 12:00:00,4731.76
cyberdyne,cloudwatch,2024-08-17 13:00:00,3.88
weyland-yutani,sagemaker,2024-08-17 14:00:00,1414.01
weyland-yutani,sagemaker,2024-08-17 17:00:00,2092.04
weyland-yutani,ec2,2024-08-17 17:00:00,2250.0
weyland-yutani,cloudwatch,2024-08-17 17:00:00,99.29
cyberdyne,ec2,2024-08-17 18:00:00,185.34
cyberdyne,s3,2024-08-17 18:00:00,8.87
weyland-yutani,cloudwatch,2024-08-17 18:00:00,62.36
weyland-yutani,sagemaker,2024-08-17 18:00:00,2236.9
weyland-yutani,cloudwatch,2024-08-17 23:00:00,37.08
